KC_Basal	KC_Basal_Quies	KC_Basal_Mig	KC_Basal_Prolif	KC_Spinous	KC_Spinous_Mig	KC_Spinous_Mat	KC_Granular	SAC_SG_Progenitor	SAC_SG_Clear	SAC_SG_Dark	SAC_SG_Ductal	SAC_HF_HFSC	SAC_HF_DP_DS	SAC_HF_Matrix	SAC_HF_ORS	SAC_HF_IRS	Melanocyte	Fib_Papi	Fib_SFRP2	Fib_Fasci	Fib_EN1	Fib_Inflama	Fibrocyte	Fib_Myo	Fib_Prolif	Fib_K14	Endo_Arterial	Endo_Venous	Endo_Lymphatic	Endo_Capillary	Endo_Prolif	Pericyte	Neuron	Schwann	M1_Macrophage	M2_Macrophage	LAM	Neutrophil	Mast	cDC1	cDC2	pDC	LGHS	B_Mature	B_Plasma	CD4_T	CD8_T	NK
SOX10	0.274569911747714	0.184705071423135	0.125903853338008	0.114066518993952	0.148441524320339	0.158448074492878	0.0810770644284546	0.253825511376643	0.0389550981096374	0.0779924741644988	0.102675088045325	0.131865424327208	0.00453314819368267	0.0103467559818846	0.00383931770635049	0.0140120960602823	0.00910355298985899	0.118523951627915	0.0285482951883591	0.0796443049964229	0.0263115658914537	0.0299328556018434	0.0598829565880257	0.0509696418648078	0.12638462382449	0.0252331972405668	0.0719671135766331	0.0604952983852685	0.12792783557492	0.0105701996785785	0.0453368203706308	0.0126636489623413	0.121480033640055	0.0204293578974015	0.0431181684296499	0.0228379755271555	0.0198956828840615	0.0169250682005753	0.00358126004950265	0.0214301317356602	0.00289532631151335	0.0103050535958418	0.00517292394929891	0.00745871910342621	0.00766496275538209	0.00315087649492796	0.0458270066391757	0.0221384193582552	0.00435367350228366
SOX15	0.298255240250202	0.260242682313987	0.195513386610263	0.184069109048105	0.208654037684589	0.271673008546543	0.130973554935425	0.416153678068412	0.0181089797239444	0.0137517906984133	0.0470585262136213	0.128977852805451	0.00172476847234815	0.00424474507386818	0.0022662816083947	0.00861739448902998	0.00216658480646204	0.0205198607657263	0.00658450190361903	0.0124959127895907	0.00350183792041459	0.00356401014231122	0.0163492349766949	0.0323708763856266	0.0256615006484286	0.00739581729114325	0.0456656687828922	0.0115744666182787	0.0320656221524298	0.00363837453034588	0.0106252066072814	0.00465072240634257	0.025392868810715	0.00182156956776391	0.00193447746742503	0.00428965305307361	0.00400393743049521	0.00372862329371992	0.00114864935983516	0.00464720231544291	0.000431592215367149	0.0018533502524225	0.00125424360810267	0.00302798250482361	0.00161114851012623	0.00110079866040769	0.00650582389842813	0.00419074517391316	0.000749072403531947
SOX17	0.257136824866603	0.159991657344467	0.119258389854363	0.110434184408765	0.128362411169209	0.146443568442119	0.0675217997722506	0.219854837703296	0.022768620658435	0.0288246324054831	0.0612067579618799	0.107282217525537	0.00239020088816999	0.00524118754173086	0.00189343162408884	0.00726242182452475	0.00307192104622445	0.0258786397605371	0.0272739572634122	0.0653076330268059	0.0227057777201025	0.0243464685618169	0.0522417847966337	0.0414807808456289	0.118029090144225	0.0237824604341155	0.0566840689547619	0.192044048282632	0.316322802713906	0.0197182458421006	0.134560642580569	0.037276158779844	0.11332897726211	0.0121706805689663	0.0142957528521643	0.0194371883262934	0.0169798285986579	0.0124403467515345	0.00183939398790933	0.0145822213697993	0.00142804930954243	0.00734966335185105	0.00372804077660382	0.00500277098913848	0.00660170369071844	0.00280398964621242	0.036346870497896	0.0163349886877291	0.00288144765615594
SOX2	0.328468936298359	0.203807098741176	0.122302545345699	0.143077898506658	0.159126878536172	0.177613219997672	0.0844801044023286	0.246193822650204	0.0250592453967724	0.0391364744385604	0.0743730076388023	0.108203888922992	0.00244534881351899	0.00617130422271617	0.00201596545456928	0.00740672301971634	0.00422814459971832	0.0681838747838792	0.0303711319007602	0.0892603977283435	0.0281562647457021	0.0367194936531654	0.0541672105147029	0.0422589738194318	0.105240570086742	0.0232278253539044	0.0728881817577576	0.0492825539865251	0.133248424922361	0.0131351565441291	0.048742753192762	0.0141110507863487	0.0994711588052066	0.0249698395055451	0.0670315413334723	0.0145892657059725	0.0133273672485991	0.00860369237593384	0.00186975938173473	0.0161217788128781	0.00218570234095372	0.00723017341826726	0.00380385759631641	0.00715109931246172	0.00587908278357019	0.00265437980064243	0.0371816076075118	0.0168402457043015	0.00275452508115959
SOX30	0.0596245945651181	0.0492731370401949	0.0166127290778333	0.0243210913625171	0.0477784124817726	0.0280946365509231	0.0280717420740979	0.0429264282964952	0.0115943393919824	0.00363798405683269	0.0260445816950332	0.0256176731639306	0.000371257370712197	0.00143267747097653	4.44089209850063e-16	0.000834763086663859	0	0.0447911515450123	0.00977483809571122	0.0135225190524091	0.00941453029759476	0.00708996247321658	0.00685656508910781	0.010038651277479	0.0153496627847374	0.00623931913059173	0.0164750364632957	0.0143595181230209	0.021869646751552	0.00383437191356961	0.0119404664420386	0.00412866615642082	0.0117167916253162	0.10127186216364	0.0141288812538698	0.0017531386943439	0.00273866201805184	0.00353459652843258	2.22044604925031e-15	0.00772625794562942	0.000664057950529706	0.00344718812924216	0.001857737497309	0.00984858506369368	0.0065472110310284	0.000524332779180847	0.0235468103606908	0.0100298067659648	0.00207489220652057
SOX4	0.316447037543337	0.172686429099699	0.191041361081224	0.137042451688614	0.132831460558016	0.174602784666309	0.0709834436194263	0.228675051125887	0.0395410080270434	0.0506666695470355	0.0923389921265311	0.168910152662633	0.00463191946617414	0.00924806503521947	0.00392155585067888	0.0144175636094881	0.00660855867347365	0.038350062268887	0.0330020092544306	0.0810696992341514	0.0286109430575058	0.0274706439773504	0.0879804991754837	0.0589618205556605	0.121498225589193	0.032456194689455	0.0766872822886366	0.0470708241442548	0.115237535244746	0.00805191607043199	0.0375395802080518	0.0125881185195644	0.107457003457876	0.0066409663943936	0.012004612844642	0.0301355865005228	0.0248122532191147	0.0200278941846925	0.00348883536108846	0.0196487280558085	0.00309842138085092	0.0119727134555769	0.00650718398333749	0.00820398167695469	0.00839840140782921	0.00318997315830671	0.0417446555964338	0.0203804374953279	0.00407175563996454
SOX5	0.189085609898597	0.249792595125882	0.11019287076052	0.0676350586759442	0.250365094080116	0.111534440345608	0.114696090145739	0.175191261011104	0.0115131881799796	0.0122619117805732	0.0394515143085801	0.0610871132613795	0.000939535068571251	0.00268548072732977	0.000278356364628252	0.00211597045960765	0.00118571483102869	0.0323304024113074	0.0127546893353231	0.0174947587819416	0.0112663028623003	0.0065637368997935	0.00820086333272096	0.0177620066851568	0.059783390049897	0.00784882638503148	0.0267562666333364	0.016210738205525	0.0508271357073629	0.00670018705015574	0.0191435423976694	0.00516386391161128	0.0550605798891763	0.0765166786349667	0.0110033618689471	0.00363254334812746	0.00113016725325665	0.00190609308900502	0.000154994646665907	0.0102499620867361	0.000765360182826247	0.0041867654820571	0.00304315411187406	0.00589816423676526	0.00637351457423474	0.00388063866764732	0.0324390685751725	0.0155015265727086	0.00189636978580521
SOX6	0.233640782028161	0.284520265983716	0.123985203181778	0.0866074179645008	0.262288147376744	0.158334195541528	0.137439596359278	0.294172011263554	0.0128852475508305	0.00827229548983865	0.0501016341192568	0.0677990596579281	0.000222900961103112	0.0024143879714339	0.000162003893252383	0.00166404345893623	0.00113369455455514	0.0301024849865029	0.0119648149139943	0.0216891491076445	0.010611556966524	0.0100390688666756	0.00763841012933764	0.0246064124287992	0.0433787513844807	0.00616821186111061	0.0358936258200795	0.0197361418052018	0.0730499877467858	0.00863303314491359	0.0290236269387372	0.0054107592587016	0.0438877388961745	0.0584977161612499	0.0113501528389028	0.00526449234419579	0.00198723856679639	0.00243967336585937	0.000613761498747256	0.0129653589634811	0.00103453150021582	0.00500869163188078	0.00464682472312283	0.00659569640157276	0.00802394348384272	0.00356195419305538	0.037764506002578	0.0168356739390378	0.00237369377000973
SOX8	0.24711121134568	0.163409721679997	0.135411061445174	0.106153303974256	0.136258494910042	0.158020680685778	0.0784041087852297	0.290885508736798	0.0551088454435539	0.114441988783406	0.117951520422037	0.146102416136275	0.00724992867811536	0.01334631184447	0.00518130573518172	0.0183737588666468	0.0114505157665166	0.0523112379746078	0.0298344995167317	0.0826121902732291	0.0265415520837248	0.0321905562158471	0.0665652962161988	0.0513756031873079	0.135207963358212	0.0250688875646125	0.0693564579614465	0.0476217540912275	0.12050853310511	0.00878204121455806	0.042539409021414	0.0117777211986456	0.121158387809447	0.0141792434040049	0.0360301970851375	0.0285418951096444	0.0229435518864715	0.0181289666798234	0.00485257062705857	0.0214369299952317	0.00302545079957639	0.012356536140041	0.00602022597859309	0.00773699108715831	0.00751738721074735	0.0023749859189417	0.0440676596146121	0.0228258493077835	0.00458214372221477
SPI1	0.251732860528518	0.17915793659891	0.170171384640844	0.123583879437912	0.145659139581195	0.18345136090641	0.0820698973356841	0.276961659492409	0.0267803337084846	0.0264694939405101	0.0557000943097428	0.11466099230852	0.00244212663988086	0.00503652099083229	0.00321195492453319	0.0129463614089825	0.00531675452542468	0.0370613585803595	0.034732443256118	0.0739227395426725	0.0249464040346785	0.0228712725948523	0.0965908967928164	0.0963770730532294	0.09968014399391	0.0365235098519113	0.0652190300083009	0.0484079679749408	0.125079432506581	0.00928774087642825	0.0395961523711128	0.0137205864315857	0.0939400127885818	0.00925247297943899	0.00992492528515854	0.0868594443305538	0.0783638405285241	0.064501531772408	0.00412384838806967	0.0333872648028648	0.00721729762091772	0.0286170038643065	0.0131952533019234	0.0201924371322675	0.0156759025177904	0.00539762792930221	0.0652732789306393	0.0345919064371147	0.00643244589942038
SPIB	0.252212767931738	0.196867251364123	0.150309550207834	0.121263722882429	0.168085125036407	0.17153830682786	0.0891222789670998	0.268504893481194	0.0269190996425561	0.0278810711993366	0.0585117252981975	0.109396150555986	0.00261287904118213	0.00516037818945181	0.002664917158401	0.0107885431146073	0.00471043739038413	0.0307561054019888	0.0250780229887537	0.0542495002262043	0.0205182760537831	0.0182825721476216	0.0599251725855605	0.10557425338811	0.078605364973491	0.0246280310850548	0.0574258869731508	0.0457024884827667	0.133461356720439	0.00847537074770344	0.0408673803136645	0.0131696715929881	0.075775379763608	0.0140673977457445	0.00994450690797199	0.0977218014931698	0.0789317280324839	0.0620506268637888	0.00457998031359774	0.0362904823348298	0.0124796917111035	0.0461689051493582	0.0287829797983188	0.0320376389817683	0.0285754526880186	0.00834805355974655	0.0923800759540667	0.048369181654194	0.00968305946024306
SPIC	0.196790420450957	0.235714161064824	0.142622565364524	0.0733414306702895	0.220868878393338	0.133627481432491	0.109254635551395	0.239480166874871	0.0146365000617419	0.0101899910845322	0.0293507612050836	0.0622324288534802	0.000396722719846809	0.00187818217046143	0.000874225434306597	0.0064811034777118	0.00349492819384167	0.0207486600542387	0.0172920448998743	0.0209409683088591	0.0107637442307243	0.00855232789161942	0.0404312252292787	0.0994391816382012	0.0305279569315355	0.0134461280688458	0.0452904495090903	0.0127693427560076	0.0505957145710596	0.00571870002635633	0.0211986268151336	0.00326061539068712	0.0373091115568356	0.0134000720163709	0.00622483737878143	0.16410882608233	0.200142585100514	0.13144678372243	0.00508298865735601	0.0214642523200721	0.00518207342155086	0.0288534396149034	0.00971381236481728	0.0154481186987094	0.0120303420322087	0.00507390917943296	0.0290757150130241	0.0276894238343919	0.00420168259359943
SREBF1	0.258524178999485	0.219363473947345	0.144678689589655	0.124367184963734	0.193161286919778	0.190034758017092	0.11071500812736	0.332930571739001	0.0503757461044293	0.0585262139462783	0.146331281692363	0.130941914319425	0.00471975908494304	0.00769969880304378	0.0026353411524378	0.00927094611445267	0.0056111922854396	0.0347716764240775	0.0209240398348993	0.0563075777825273	0.0187319161228797	0.0206122964044714	0.0375081359361532	0.042952263030523	0.0923002719319881	0.0156839252751737	0.0543506382622212	0.0438017718090704	0.11478633707157	0.00934451980182349	0.0426600804832715	0.0102594434112653	0.090149913791055	0.0161282128653901	0.0117986843612162	0.0163187112370946	0.0133585939333524	0.0116132592838354	0.00304977289610942	0.0198292978511566	0.00206721846317337	0.00866716669281753	0.00489785232554896	0.00759000409793087	0.00742492629063096	0.00345771906338621	0.0397338285333353	0.019469585555437	0.00358131929758554
STAT1	0.248066715563004	0.18274178117685	0.171514715519511	0.127725282351372	0.146836593813617	0.196348859331796	0.0853343533136839	0.28490959155743	0.0258387218923188	0.0207988907912872	0.0518867823452231	0.111330815858739	0.00204965724781903	0.00451461079902959	0.00309681553022534	0.0128279993991105	0.00474811066755865	0.0431951066813911	0.035106418777044	0.0721910016035366	0.0252432956372894	0.0212069214144675	0.101340631679421	0.0935027369522219	0.0918382971104441	0.0374413396795654	0.0641651703821549	0.0446450199440861	0.108878126529318	0.00860876458101156	0.0345037065474508	0.0122097485856731	0.0875024367127029	0.00891646971305482	0.00947779130689308	0.0978084358903131	0.0906446673155332	0.0768169761639168	0.00424928382378109	0.0298813134966858	0.00567754204096937	0.0253214161206189	0.0106426438614182	0.0164899743580054	0.0123666771376481	0.00509402665717817	0.0450160835315314	0.0257512601814132	0.00459935618336016
STAT2	0.230595319739375	0.19350914450814	0.108082219234213	0.101784272831142	0.167474310325221	0.152427728690048	0.0892022115788953	0.248843560380946	0.0217566015328652	0.0229161505663003	0.0605894634118036	0.0864148862383033	0.0017290239559945	0.00393062322090953	0.00128678712567054	0.00571014404634662	0.00305414333438636	0.0349751725944125	0.0609911310995117	0.204257580354965	0.0613393035231168	0.0676838995818794	0.156315253092371	0.0607628546324275	0.137188750493817	0.0463238153334369	0.0743399535130808	0.0426537306025808	0.121444020978521	0.0133942466071701	0.0403540990941799	0.0115823798710428	0.126113000671806	0.0183259952573763	0.0162864942295943	0.0316352915767489	0.0256019783508747	0.0226260144763472	0.00181631112501091	0.0187049978383718	0.00302369931303403	0.0118658488551452	0.00680400040762563	0.00787802099781132	0.0081458130766261	0.00400321378099233	0.0367518091200297	0.0179406475772508	0.00302735943734422
TAL1	0.227587056840309	0.189763966493468	0.110017434933912	0.101736047149954	0.161203943901594	0.152082947951233	0.0846915324144477	0.247736740382192	0.0209050946499325	0.0231202314877499	0.0602376682721758	0.0879872382111087	0.00162900874834393	0.00389441267631474	0.00141310689070129	0.00584664043714855	0.00297724856229298	0.0288296437876419	0.0194179168231272	0.0522525182672773	0.0159353745178374	0.0186302706443739	0.0366354528453835	0.0510595826018803	0.0759293785152775	0.0158690520450612	0.048930750838942	0.151971163467409	0.354867805434805	0.0255260781586231	0.131633735621142	0.0400619480190494	0.0722308938833573	0.0185624553517656	0.0118473392340998	0.0286792806140233	0.0240682271227184	0.0195856175903177	0.00181674084218586	0.0571941763710201	0.00261625215169259	0.0122692312994042	0.00565887135870191	0.0113064738313455	0.00908680703706632	0.00380410388110031	0.0496547142360025	0.0245842903500799	0.00439020461636075
TBX15	0.231988296852994	0.174535807157971	0.10533949275361	0.108078330444196	0.141714273393225	0.153056448983901	0.075715001416758	0.222875653594748	0.0215765968463618	0.024696556453194	0.0595013283606942	0.0946438717099003	0.00194174536549174	0.0045638412726714	0.00172536739526086	0.00654678110139151	0.00312724474626513	0.0350540320457793	0.063734911157076	0.148034935915132	0.0513967841069958	0.0529376650141211	0.130162651957501	0.0525233335658271	0.228265874334899	0.0564644768713929	0.0792593722551951	0.0517294267872308	0.138788732081984	0.0115185996047908	0.0478824337203726	0.0152842304903992	0.221655163762721	0.014130263973134	0.0170043604351953	0.0192217989027254	0.0178148014967012	0.0154960646475411	0.00158057763165109	0.0179325750085122	0.00208146473054394	0.0084048689169629	0.00440429199239034	0.00618293324920871	0.00640426711972331	0.00297717470296455	0.0340460407612699	0.0166499438016237	0.00278469142141535
TBX19	0.0279598884541097	0.0349300693772781	0.00997556746724482	0.0155869979077755	0.0358405922271667	0.0240092584668069	0.0215605751970944	0.0373478179342535	0.00332061767556913	0.011333985146339	0.0151022532824183	0.0206196210471941	0.000122603602557003	0.00257371233332937	0.000398219844422343	0.00356176796221275	0.00177946641028726	0.0244741512772915	0.01523647897126	0.0294151656941355	0.0234471775984197	0.0261332961623759	0.00794309233762247	0.0171785735157411	0.0607365268455968	0.00896624604526974	0.0251676844422195	0.012023255461093	0.035283453965076	0.00970037213334551	0.0159323684850505	0.0043393716976754	0.0426377686977271	0.0551824063752989	0.00624212138718994	0.00196638629981161	0.00169970410305909	0.00240609319437679	0.000981255758522925	0.00911267108495117	0.00526486741808985	0.00434510011818934	0.00207097759165342	0.00348691720754213	0.0041704359850967	0.00426333804599288	0.0391734861973339	0.0237509440311152	0.0034394268526996
TBX20	0.0693528232882188	0.0858687284108965	0.016110878277789	0.0463316363728334	0.0783673065638806	0.0526667853247049	0.048045100378353	0.0776709145442859	0.00686352760343467	0.00530220296160833	0.0290560507281474	0.0289597590569053	0.000267921581204922	0.000864315865000798	0.000109949333289894	0.000473476969375386	6.97079225749908e-05	0.0189601441616325	0.00666961869952298	0.0179366768855997	0.0162134227846008	0.0104691578299846	0.00401280972230644	0.0142957761026559	0.0285855802910786	0.00461722851007451	0.0175603176066084	0.0124154812179564	0.0366039153021422	0.00287352730028201	0.0144561894620117	0.00551333892258188	0.0236566863529257	0.122499316377681	0.0094689394224533	1.765254609154e-14	0.000186548696307853	0.00011199771210646	8.43769498715119e-15	0.0105682407383966	0.00271212189898051	0.00387008471912453	0.00175834815758602	0.0039983632468068	0.00797552769770404	0.00325809522883336	0.0368424613927043	0.0186521770730361	0.00260349193097986
TBX21	0.22282607317219	0.245835764201993	0.128239297028597	0.0818563530014733	0.225914783730648	0.141999932752666	0.11290799708976	0.250460883235505	0.0152723512139643	0.00833972680511597	0.0392447474345944	0.074468993726746	0.00039338773680242	0.00239974146111199	0.000601349276176721	0.00431098777439387	0.00234334880035936	0.0283711263285289	0.0159726317109405	0.0320595064381217	0.0122814450466937	0.0147017927301423	0.0233977021623784	0.110495835344358	0.0462046572811411	0.0102594698993507	0.0475840465478337	0.0225539273598538	0.078645062761425	0.00800152481791327	0.032083582699883	0.00587594273088976	0.0507968607605511	0.0288342289497709	0.00995150956406954	0.0458321310878973	0.0321401937050083	0.0268129747481221	0.00248234986071816	0.0353026167798417	0.00567660799397873	0.0265544170695378	0.0126633667287726	0.0192268394903501	0.0226447599953583	0.00890361306268417	0.169788861639865	0.141863665015991	0.0288445147437246
TBX22	0.20619307539094	0.295244574214335	0.139289524847304	0.064116275670949	0.293671208761786	0.125403853653722	0.139458654453455	0.200750062137707	0.0104939836804039	0.00354392252607361	0.0264152561967725	0.0525424694784462	-7.105427357601e-15	0.000972272639684357	6.77497595917842e-05	0.00129265396705558	0.00043518827676825	0.0167346999279192	0.010190092613392	0.00934638014785327	0.00542842343138306	0.00549883526751827	0.00731086601554432	0.0180498493388066	0.0341070535754894	0.005332093704425	0.0384020948405441	0.00833213812318201	0.0388914936633236	0.00679581539281449	0.0186976403428405	0.00258384995018601	0.0318940494656802	0.0203819325554382	0.0051481199472807	0.00505601838540548	0.00123685165995147	0.00236016872716238	0.000229314964354188	0.00866634565789881	0.000592353208877849	0.00371582359158706	0.00161458441590856	0.0069701000977167	0.00607699831600772	0.00368316844153094	0.026795448355351	0.011451550065142	0.00156040765692156
TBX4	0.159410585315668	0.212712395386807	0.0761900957155688	0.0607569778470567	0.217433192317756	0.094653909403499	0.0945919050368961	0.150160115465318	0.0127807098308905	0.0093541192658102	0.0396871512821959	0.0567583863142593	0.000412930978504811	0.00192098612932567	0.000358934531075272	0.00182817347083319	0.00165903156328295	0.0162740146090086	0.013785856893624	0.0346068207871342	0.0144168237383824	0.0201870362941166	0.0109705508638828	0.0233946517255632	0.0533985430137385	0.00663421688199117	0.0386609005162	0.012442621631602	0.0491252069306957	0.00914808258643163	0.0149503983026835	0.00520602535733417	0.038175053897562	0.0841991254098486	0.0131704814489426	0.00342771474895032	0.00194080969795274	0.00269234208582514	0.000678838257632264	0.0128823906365677	0.00110811524351151	0.0057158676504232	0.00443276512799051	0.00395126109485289	0.00607970122651591	0.00419774727232602	0.0425446732279945	0.014841674066165	0.00230038439076719
TCF12	0.256923911568681	0.233642755273564	0.12778684598115	0.121655970763222	0.208147154174749	0.168536503526048	0.10944367792406	0.270383395751099	0.0309089411001704	0.0330385494234613	0.0899227249112313	0.106462780131246	0.00242775179616228	0.00555687711188346	0.00227435248981311	0.0092117263695124	0.00427338564686086	0.0393343865450737	0.030678750450273	0.0644296065651149	0.0241270476203649	0.0246450012678612	0.0726972095049657	0.0467858933078593	0.0848793621815509	0.0263562053614843	0.0545967641426787	0.0537583155772765	0.13084029381771	0.013440141458178	0.0472761661432646	0.0142387392163579	0.0815090820495394	0.036188631404603	0.013250863528816	0.020910764873917	0.0189307076497575	0.0149748559983751	0.00214256138874391	0.0182310172655158	0.00205268824496585	0.00823523949749982	0.00645229819059034	0.00803875333170845	0.00732530128364695	0.00470031652341119	0.0410529621161067	0.01888037780518	0.00336973577951394
TCF4	0.243478830701024	0.182154888989908	0.105433683252684	0.113905370856675	0.148798249279252	0.156665122874577	0.078711563459442	0.22403226139224	0.0238129522759833	0.0303802826718926	0.0655115335103699	0.0973657544703128	0.002267189693546	0.00484405487626027	0.00182040286236074	0.00693704632573811	0.00321622910211938	0.0342901982960852	0.0453746887265408	0.111957444516926	0.0394355760227374	0.0387547886536282	0.100281603681626	0.0596839449324065	0.169508537985531	0.0411977118035176	0.066881884932398	0.0943224248511758	0.214299157049604	0.0157975189414964	0.0753372854417005	0.0233149705796036	0.1629582273569	0.0151625639360133	0.0142268212236171	0.0333317283665393	0.0274804624697955	0.0224074759587088	0.00219020814426063	0.0210190491161639	0.00345234504941816	0.0128293267983435	0.00726660122644496	0.00891131656156874	0.00949578658397021	0.00377933591072221	0.0485000781086402	0.0239180533389306	0.00434750172822418
TCF7	0.235361886582222	0.210778330334762	0.136328429248076	0.0968329168061779	0.188755578068611	0.158352347573463	0.100729227754458	0.265841037965851	0.0298004728585227	0.0254644164994333	0.0678698845484011	0.115207016950652	0.00272723546779063	0.00521742692791349	0.00203016086764518	0.00785295998721014	0.0043226684477895	0.0294332562222259	0.019202784001994	0.0433742484915284	0.0172807523856975	0.0151720127241277	0.0499487827199283	0.105093451179348	0.0628791200492245	0.0177214169289908	0.0565968270373354	0.0383577766709527	0.0889990082215455	0.00683090151788313	0.0335129204772389	0.00878576792918673	0.0562417088301798	0.0130849679208191	0.00817073947293323	0.0265695214155497	0.0209870378325882	0.0171586661836967	0.00243385296540044	0.0260994255693272	0.00513667343909763	0.0213360525244333	0.0101964207695872	0.0138445728066456	0.01947905222417	0.00530931167038295	0.219329796641355	0.0974870305432578	0.0176353788883135
TEAD1	0.106809885866565	0.119745886698004	0.0463125033104279	0.0753388906035408	0.102164660859672	0.105928429935249	0.0663882289717356	0.133678956168208	0.0134791490872457	0.0157917292487444	0.0444839833400691	0.0515175732466135	0.0015849767476489	0.00320553874527474	0.00108151929571276	0.00306569841873161	0.00131960245437823	0.0262675899631633	0.0178610501206649	0.0601676683230126	0.0181111982950749	0.0194618951953345	0.0147215436393049	0.0216766107613102	0.0596742478991863	0.0101002293847752	0.0353372154735374	0.025604754812811	0.0680210917253232	0.00934259862679854	0.025726861917015	0.00709364544687074	0.0556102739750719	0.0482581001912541	0.0220939467969518	0.00492729825939098	0.00426672743720191	0.00426760800734549	0.000576419837611697	0.0118400652820021	0.00107217926230962	0.00522695634145554	0.00176836347627651	0.00721551419871991	0.00633277348550321	0.00414021858819535	0.0267328585997073	0.015563694699571	0.00206715717876882
TEAD4	0.265321509899035	0.187873741938528	0.106755591407016	0.145564531928396	0.160110468012797	0.177381867917199	0.0855996254930445	0.188947657331145	0.0109085916256817	0.00750642644294097	0.032216127618822	0.050204420576919	0.000842454878932974	0.00207936388970653	0.00105597448308348	0.00342462233521346	0.00117602053761967	0.0159336629458839	0.0235536970105215	0.0273415823203289	0.0112799619928048	0.0110423770366308	0.0222520107341412	0.020893810181754	0.129650984525413	0.0279139824430834	0.0380676229173413	0.0791303269591597	0.196728346328129	0.0142926212630201	0.0500058621825916	0.0282650331050296	0.140744756674975	0.0202665874611088	0.00694542508277252	0.00539084742733542	0.00155021614920647	0.00146804750952167	0.000803184602227391	0.00623885379662292	0.00214403546986319	0.00446729956355063	0.002690312337848	0.0028795648188249	0.00625770692167005	0.00247528740628999	0.0178722158943955	0.00762862253594632	0.00158573018065455
TFCP2L1	0.4929609386594	0.175322024252853	0.112898051877302	0.211070305019199	0.0916987351467946	0.183446497625832	0.0528161467022137	0.159208055403333	0.0338440345985553	0.0524507034749195	0.0978280774650178	0.154425780060615	0.00401749219339487	0.00998257451117857	0.00316871092955617	0.0109956467795782	0.00557202807395196	0.0275752853013389	0.0120574361796842	0.0316843037920858	0.0117739615593462	0.0104914256263846	0.0236300071345381	0.0312849941216714	0.0525080947585594	0.0110386438875689	0.0760428752438544	0.0471525831623097	0.102938536563647	0.00695708991413424	0.0379803464300681	0.012949987571966	0.050333083512196	0.00751977108083945	0.0129086415187538	0.00696219127373787	0.0050236489419031	0.00495535975114259	0.00255934301636285	0.00646248075881872	0.00179553767594598	0.00395770878952995	0.00196765709871083	0.00340953159242985	0.00317771978910453	0.00163896159419741	0.0214445209312845	0.00884765707023116	0.0016470993797788
TFF3	0.117207223102822	0.0839417573477997	0.0456684265811883	0.0524282465900703	0.0676769071657638	0.0741238374589324	0.0395645175326009	0.0898588793449435	0.0114321835283115	0.017051054635141	0.0335585029795219	0.0488638421732552	0.000893757194876943	0.00246916864664293	0.00095748586588984	0.00568980847909883	0.00272746060235407	0.0311854925425001	0.0673558763111807	0.100305292955346	0.0286250422553052	0.0350043643769262	0.0972479410773588	0.0321648068383289	0.164209277818705	0.0581945425967849	0.0554068672117884	0.0393593655399378	0.20169905320475	0.113816313319245	0.0471339723279809	0.0212967127388278	0.214468801900343	0.0294589389309827	0.0167863941866472	0.00632970316673132	0.0101407697935202	0.0132636474895883	0.00114102107431036	0.00806385480579719	0.000414803138574893	0.00545398337281044	0.00326385208920432	0.00403776686052293	0.00391662712490104	0.00125289984559007	0.0141263897634543	0.00694081502600064	0.000828431109582861
TGIF1	0.306252934059716	0.180813787554334	0.214035854201125	0.158398626952016	0.132350473282285	0.201460041725647	0.0745138796046061	0.256409725956382	0.0381132750298854	0.0428000988270205	0.0706237940067269	0.156654537410243	0.00426918335581616	0.00801738623280757	0.00456145127983287	0.0158741429137221	0.00678517493647068	0.0335503587540493	0.0318652852679474	0.0670156847323298	0.0237374399510533	0.0217301334267336	0.0952631201966105	0.0640117654643777	0.100618925715165	0.0375996215833703	0.0696344635838346	0.0348777681622705	0.0886570835768181	0.00643599629696112	0.0267286032786112	0.0116861250208896	0.0884093740967462	0.00437995053585971	0.00700523066697822	0.0398885513328252	0.0343286864527989	0.0279378540349369	0.00356195914482094	0.0201170091762713	0.00363013191358941	0.0138150815253105	0.00644788398348295	0.00953373294570437	0.00771067867098907	0.00327323288206793	0.0395793117832829	0.0194730014521065	0.00357628661604692
TGIF2	0.211969337350191	0.0602403837776353	0.141144467781546	0.0772130237255433	0.0387204997267037	0.0556184995510427	0.0173466735944633	0.0475357407250641	0.0433049968862911	0.0381139947737481	0.0382209272646743	0.0913286883150026	0.00531422609428245	0.0054928150767235	0.00381082217196216	0.0150936683238988	0.00500152556220868	0.0382732102840335	0.0471779449527661	0.0854406090558529	0.0339617700162966	0.0270292212302086	0.0960539156570853	0.0713433507027845	0.134574081140255	0.0427476333504522	0.0719819043426488	0.0324524430597777	0.09175405640732	0.010900960833405	0.0311505600923745	0.0131832557021915	0.14006878448007	0.0142025301559211	0.00906279978570557	0.0368294090918473	0.0201224109845752	0.0192000453415871	0.00345693026493143	0.0428280542840974	0.00689501624204913	0.0171382228885288	0.00883764169695023	0.015329819160848	0.0153703030188926	0.00275822854110919	0.0974093217315445	0.0472836826665304	0.00953256282503556
